# 1.16.2 VA	1.17 VA	verdict	ratio	insns compared	how it was mapped	entry	extent
# Written by scripts/verify-rva-map-1170.py --tsv, which TRUNCATES this file and
# writes only what that run verified. Rows it did not produce are carried forward
# verbatim under '# CARRIED FORWARD' at the foot and named on stderr, so a narrow
# run cannot quietly delete a hand-derived pair -- but a row still leaves the
# moment someone deletes its line, and nothing restores it.
# This is the CURATED ledger. A pair derived by hand goes HERE, with its derivation
# in the `how` column -- NOT in rva-map-1162-to-1170.needed.tsv, which
# scripts/select-needed-1170-rows.py regenerates wholesale from functions.tsv.
#
# A verdict is evidence, not permission: IDENTICAL means the normalised
# instruction sequences agree, which cannot see a change in what a called
# function does.
#
# IDENTICAL vs IDENTICAL-WHOLE/IDENTICAL-LEAF is the difference between a PREFIX
# and an EXHAUSTIVE comparison. IDENTICAL stopped somewhere -- at a `ret`, at the
# instruction limit -- and says nothing about the instruction after it, which is
# why er-game-base/build.rs holds it to MIN_VERIFIED_INSNS. The other two covered
# every instruction of both bodies and found them the same length, so there is no
# next instruction to be unsure about and no floor to impose. IDENTICAL-LEAF is
# the same claim where the end had to be DECODED because neither image declares a
# .pdata entry; it additionally carries the relocation check .pdata would have
# stood in for. IDENTICAL-PREFIX is what a truncated comparison says instead of
# lying: streams matched, coverage unknown, nothing accepts it.
#
# IDENTICAL-LEAF-NOPATCH is an IDENTICAL-LEAF that cannot be hooked: same whole-
# body proof, same decoded extents, same relocation check -- and the body is
# shorter than the five bytes MinHook writes, with MinHook's own ported rules
# refusing the site in both images. er-game-base/build.rs admits it to
# VERIFIED_1162_TO_1170 (CALL and READ) and to NOTHING else. It exists because
# those two decisions used to be one: a three-byte getter was reported
# IDENTICAL-SHORT, which withdrew it from comparing as well as from hooking.
#
# PATCH-SITE-IDENTICAL is none of those: the two bodies DIFFER, and the
# difference is nowhere near the detour. Both images' .pdata declare a function
# starting at the pair, the comparison covered both bodies in full, MinHook's own
# trampoline walk (ported from vendor/minhook) succeeds at both and consumes the
# same instructions, and every differing instruction lies strictly after the last
# one it relocates -- so the patch overwrites the same prologue and the trampoline
# returns into the same instruction. The difference is additionally capped at a
# localised edit, and any substituted instruction refuses it outright. Re-run
# `verify-rva-map-1170.py <va>` on such a row to see the hunks and the window.
#
# The entry column is the OTHER half of a detour's licence: whether each image's own
# .pdata declares a function to start at that address. er-game-base/build.rs
# requires BOTH-ENTRIES before a row may carry a detour, because IDENTICAL over a
# body says the code is the same and says nothing about whether MinHook may
# relocate the five bytes it is about to overwrite.
#
# The extent column shows where each body's end came from and, when the two
# disagree, by how much: PDATA:0x120b/0x1213+8 is a body that GREW, which is
# evidence of a change that costs no decoding to see.
0x140cae640	0x140cafd10	IDENTICAL-WHOLE	1.000	34	hand-derived 2026-09-10: CS::CSSessionManager::JoinSession, the function that issues the Steam join RPC. It is the point at which a rejected match becomes un-cancellable for 30s -- LeaveSession (0x140cae730) parks a disconnect request while lobbyState is Joining and only unwinds once the RPC resolves, so nothing can shorten the wait once this has been called. Four independent confirmations. (1) Call site: in the 1.17 daemon FUN_1406fb6a0 is SosSignMan::JoinSession -- it calls GetMultiPlayTypeByMultiplayRole/IsCoopSign/IsHostileTypeSign and carries the MOV EAX,0x25 / BT EAX,ECX lobbyState mask that 1.16.2's decompilation prints as (0x25 >> lobbyState) & 1 -- and it calls SetMultiplayJoinData 0x1406fc370 at 0x1406fb8bc then this at 0x1406fb913, the same two consecutive calls 1.16.2 makes to 0x1406fb520 and 0x140cae640. (2) The 1.17.1 image's own displacement at that identical site decodes to 0x140cafd80, i.e. 0x140cafd10 + 0x70, which is the 1.17.0->1.17.1 model rather than an assumption of it. (3) Bytes: map-rvas-1162-to-1170.py reports unique at a 41B signature, and the entry bytes 88 54 24 10 57 48 83 ec 40 are byte-identical in eldenring-deobf.bin, eldenring-deobf-1.17.bin and eldenring-deobf-1.17.1.bin. (4) This verifier: IDENTICAL-WHOLE over all 34 instructions with both .pdata extents 0x85, which is the 133-byte size the 1.16.2 daemon reports. NOT to be confused with 1.16.2's CSSessionManagerImp::Update, which happens to sit at 0x140cafd10 in the 1.16.2 image -- the address collides across builds and reading 1.17 at that number in the wrong image shows Update's 0xf00-byte frame	BOTH-ENTRIES	PDATA:0x85/0x85
#
0x14025e1e0	0x14025e1c0	IDENTICAL-LEAF	1.000	4	hand-derived 2026-09-09 for er-convenient-deaths' keep-rune-arc patch. A 19-byte leaf that neither image declares in .pdata, so rva-map-1162-to-1170.functions.tsv cannot pair it and select-needed-1170-rows.py leaves it unmapped. Derived from the function's own store rather than a signature window: the byte pattern 66 C7 81 FF 00 00 00 00 00 occurs exactly once in each of eldenring-deobf.bin, eldenring-deobf-1.17.bin and eldenring-deobf-1.17.1.bin, at 0x14025e1e9 and 0x14025e1c9 respectively, and the entry is 9 bytes before it. verify-rva-map-1170.py then agreed independently	NEITHER-ENTRY	LEAF:0x13/0x13
0x1405fc0c0	0x1405fcf10	IDENTICAL-WHOLE	1.000	188	hand-derived 2026-09-09 for er-convenient-deaths' keep-runes patch. Paired by rva-map-1162-to-1170.functions.tsv and then verified whole-body here. It carries a DETOUR verdict rather than a call-only one because check-detour-rva-coverage.py cannot tell that this crate does not detour: it reads the function_rva field of the patch registry as an address reaching an installer. audit-1170-detour-mapfile.py confirms the claim is true on its own terms -- DETOUR-SAFE, entry declared in both images' .pdata with 2 call references, 9 bytes relocatable. Nothing in the tree detours it; it is written one byte at a time	BOTH-ENTRIES	PDATA:0x2db/0x2db
0x1405a6fb0	0x1405a7e00	IDENTICAL-WHOLE	1.000	105	hand-derived 2026-09-09 for er-convenient-deaths' instant-fade patch, same derivation and same reason for a detour verdict as 0x1405fc0c0 above. audit-1170-detour-mapfile.py: DETOUR-SAFE, .pdata declares the entry in both images, 9 bytes relocatable	BOTH-ENTRIES	PDATA:0x19d/0x19d
0x140261000	0x140261010	IDENTICAL-LEAF	1.000	2	hand-derived 2026-09-10 for the build importer's appearance pass: CS::PlayerGameData::CopyFaceDataFromBuffer, the game's own writer of a character's face (PLAYER_GAME_DATA_COPY_FACE_DATA_FROM_BUFFER_RVA). A 12-byte thunk neither image declares in .pdata, so rva-map-1162-to-1170.functions.tsv cannot pair it and select-needed-1170-rows.py leaves it unmapped. The whole body is `add rcx, 0x760` + `jmp FaceData::CopyFromBuffer`, and both halves were read out of the images: the seven fixed bytes 48 81 C1 60 07 00 00 are identical, and each image's rel32 resolves to that image's own CopyFromBuffer -- 0x140252f70 in eldenring-deobf.bin, 0x140252f40 in eldenring-deobf-1.17.1.bin, which is the destination rva-map-1162-to-1170.needed-verified.tsv already records for that callee. The +0x10 is not assumable: 0x140261000 on 1.17.1 holds unrelated code (83 C4 20 5B C3), so a row copied across at identity would land mid-function. verify-rva-map-1170.py then agreed independently	NEITHER-ENTRY	LEAF:0xc/0xc
0x14099b950	0x14099caf0	IDENTICAL-WHOLE	1.000	213	hand-derived 2026-09-10: the CS::CSMenuFaceModelRend builder FUN_14099b950(rendSlot, dialog, 0x13, faceSource, 1) -- the only writer of SYSTEX_Menu_StatusFace, and the function a Quit-panel portrait refresh has to re-invoke. Both byte passes refuse it: map-rvas-1162-to-1170.py reports 55 shape matches and no anchor anywhere in 0x99xxxx, and resolve-1170-by-caller-rel32.py reports no mapped bridge because its only caller 0x140966120 was itself unmapped. Carried by CALLEE topology instead, which needs neither. (1) The shared landmark is the CS::CSMenuFaceModelRend ctor 0x140bbbc00 -> 0x140bbd2b0. In both images that ctor has size 279, 5 callees and exactly 4 callers, and the two caller sets pair 1:1 in address order at a constant +0x11a0: 0x1408ba140->0x1408bb2e0, 0x14092f6c0->0x140930860, 0x140931690->0x140932830, 0x14099b950->0x14099caf0. Its own callees corroborate the ctor pair (0x140bbbd90->0x140bbd440 and 0x140bb8020->0x140bb96d0 at +0x16b0, 0x140d3ed50->0x140d404a0 and 0x140d3ed80->0x140d404d0 at +0x1750). (2) The destination's own topology: size 843==843, 24 callees vs 24, every one at its own region delta -- 0x1407451c0->0x140746010 is a verified row of this ledger, 0x141f625e0->0x141f643e0 is unique at a 42B signature, DLPanic 0x141eb97a0->0x141ebb5a0 and HeapAlloc 0x141eb9ed0->0x141ebbcd0 sit at the 0x141xxxxx +0x1e00, and 0x140113240 / 0x140113370 / 0x140117a40 do not move at all -- and exactly one caller, 0x1409672c0, which is 0x140966120 + 0x11a0. (3) Body, decisive and independent of every address above: the 1.17 decompilation calls FUN_140113240(&local_88, "SYSTEX_Menu_StatusFace", 0x16) and FUN_140113240(&local_b8, "MENU_DummyStatus_Face", 0x15) and registers the resulting pair onto param_2 + 0x3b8 through 0x140746010 -- the same two literals, the same lengths, the same field, the same lazy `if (*param_1 == 0)` construction through the ctor above with HeapAlloc(0xa30, 0x10). (4) This verifier: IDENTICAL-WHOLE over all 213 instructions, both .pdata extents 0x34b, entry declared in both. The entry bytes 40 55 53 56 57 41 54 41 55 41 56 41 57 48 8d 6c 24 d8 48 81 ec 28 01 00 are byte-identical in eldenring-deobf.bin, eldenring-deobf-1.17.bin and eldenring-deobf-1.17.1.bin -- which on its own proves nothing, since that is the generic register-save prologue the 55 shape matches all share. Below the 0xafefe9 boundary, so the 1.17.1 address is the same 0x14099caf0 (5) Independently re-derived from the data side, which shares none of the machinery above: "SYSTEX_Menu_StatusFace" is ASCII, 22 bytes, and occurs exactly once per image -- 0x142b202d8 in 1.16.2 and 0x142b23358 in both 1.17.0 and 1.17.1, so .rdata moved +0x3080 and then did not move again. Exactly one genuine rip-relative reference to it exists in each image (both .text sections scanned, including the secondary one at 0x4c0e000, plus an absolute-pointer search that found none): 1.16.2 0x14099bace `48 8d 15 03 48 18 02`, 1.17 0x14099cc6e `48 8d 15 e3 66 18 02`, each at +0x17e from its function entry, and .pdata declares those entries to be 0x14099b950 and 0x14099caf0. The sibling literal "MENU_DummyStatus_Face" pairs 0x142b202f0 -> 0x142b23370 and is read at +0x1fb. check-dump-deobf-identity.py --port 8767 reports MATCH at shift 0 for 0x14099caf0. One correction to the brief this pair came from: the +0x754 / +0x755 latches are not in this body at all. They are the entire content of the two setters it calls at +0xf2 and +0xfa -- 0x140bb9810 -> 0x140bbaec0 is `mov byte ptr [rcx + 0x754], 1 ; ret` and 0x140bb9830 -> 0x140bbaee0 is `mov byte ptr [rcx + 0x755], 1 ; ret`, byte-identical in both builds (6) Two further methods, run blind to everything above. pair-by-callgraph-topology-1162-1170.py, with both target rows held out of its seed ledger (366,673 nodes / 705,474 edges against 366,189 / 705,285), pairs it in round 1 of 13, origin ('DSET', 1, 'STRICT', 'BYTE-EQ') -- the numeric-blanked whole-body digests are equal, not a prefix. resolve-1170-by-topology.py, which reads no ledger at all, leaves exactly one survivor of the 55 shape candidates on size, callee count and caller count together. NOT +0xe50, the neighbouring region's delta: that lands at 0x14099c7a0, which is not this function. This row promotes a pair rva-map-1162-to-1170.functions.tsv already carried by region delta, so it is verification rather than discovery -- functions.tsv is the input select-needed-1170-rows.py reads and never a build input	BOTH-ENTRIES	PDATA:0x34b/0x34b
0x140966120	0x1409672c0	IDENTICAL-WHOLE	1.000	413	hand-derived 2026-09-10: CS::OptionSettingTopDialog's constructor, the sole caller of the SYSTEX_Menu_StatusFace builder above (1.16.2 call site 0x140966323, guarded `if (param_4 != 0)`, renderer slot dialog+0x1890). map-rvas-1162-to-1170.py reports 39 shape matches and rejects every one, because its nearest anchor is the 9-byte thunk 0x140961640 -> 0x140962780 at +0x1140 while the true delta here is +0x11a0. That anchor row is right, not a bad row, and it is worth saying so rather than leaving it under suspicion: the thunk is `add rcx,8; jmp`, and its jmp target pairs 0x14094ec70 -> 0x14094faa0 with size 204/204, 1 caller vs 1 and 8 callees vs 8, each landing at its own region delta. So the shift genuinely steps by 0x60 somewhere between 0x961640 and 0x965000, extrapolation from below was never available, and UNRESOLVED was the correct answer rather than a tool defect. Derived instead from the builder, downward: in the 1.17 dump 0x14099caf0's caller list holds exactly one entry, 0x1409672c0. Confirmations. (1) Topology: size 1842==1842, 43 callees vs 43, all carried. (2) IDENTICAL-WHOLE over all 413 instructions, both .pdata extents 0x732, entry declared in both. (3) Body: the 1.17 call site reads FUN_14099caf0(param_1 + 0x312, param_1, 0x13, uVar11) -- param_1 is a longlong*, so 0x312 slots is exactly the +0x1890 renderer slot, and 0x13 is the same third argument the 1.16.2 body passes. (4) The anchor 0x1409650a0 -> 0x140966240 added below is unique at a 43B signature, needs no anchor of its own, sits 0x1080 bytes under this entry, and agrees at +0x11a0. Below the 0xafefe9 boundary, so the 1.17.1 address is the same 0x1409672c0 (5) Independently re-derived from the data side: the call into the builder sits at +0x203 of both bodies with byte-identical setup and a byte-identical rel32 `e8 28 56 03 00` -- `mov byte ptr [rsp+0x20], 1` / `mov r9, rax` / `mov r8d, 0x13` / `mov rdx, rdi` / `lea rcx, [rdi+0x1890]` -- so the pattern c6 44 24 20 01 4c 8b c8 41 b8 13 00 00 00 48 8b d7 48 8d 8f 90 18 00 00 e8 ?? ?? ?? ?? has exactly one hit, 0x1409674ab, in eldenring-deobf-1.17.bin and in eldenring-deobf-1.17.1.bin alike; the 1.16.2 call site is 0x140966323 and the 1.17 one 0x1409674c3. The `if (param_4 != 0)` guard writes the same byte to dialog+0x1898 two instructions earlier. Eleven RTTI class names occur at the same function-relative offsets in both bodies, including .?AVOptionSettingTopDialog@CS@@ at +0x70 and the MSVC lambda identities lambda_7882f98869ab4719c073c268c06466bd at +0x121 and lambda_962c11d9dd0e3ceba26cb7172ab1cb45 at +0x501 -- the same 32-hex-digit hashes, which name the nameless 1.17 function outright. check-dump-deobf-identity.py --port 8767 reports MATCH at shift 0. Its own caller pairs as well: 0x1408065b0 -> 0x140807430, size 172/172, 4/4 callees carried (6) Two further methods, run blind to everything above. pair-by-callgraph-topology-1162-1170.py, with both target rows held out of its seed ledger, pairs it in round 1 of 13, origin ('DOWN', 1, 'STRICT', 'BYTE-EQ'). resolve-1170-by-topology.py leaves exactly one survivor of the 39 shape candidates on size, callee count and caller count together. The rejected nearest-anchor guess is worth spelling out, because it is what a careless extrapolation would have installed: 0x140966120 + 0x1140 = 0x140967260, and getFunctionByAddress on :8767 resolves that to entry 0x140967230, size 132 -- 0x30 bytes inside a different function, so the refusal saved a mid-body detour. The 1.17 body stores CS::OptionSettingTopDialog::vftable, CS::MenuViewItemListBase::vftable, CS::MenuViewItemList<CS::MenuOptionCategory>::vftable, CS::BasicViewItemList<CS::MenuOptionCategory,10>::vftable, DLUT::DLReferenceCountObject::vftable, CS::SceneObjModifier::vftable and CS::OptionSettingTopDialog::_SettingTabControl::vftable -- the same seven in the same order as 1.16.2, read out of the 1.17 image's own RTTI, so the nameless dump names this function's class itself. One callee moves BACKWARD, GetMenuSystemSaveLoad 0x140256360 -> 0x140256330 at -0x30, and it is the only negative in either set	BOTH-ENTRIES	PDATA:0x732/0x732
0x1409650a0	0x140966240	IDENTICAL-WHOLE	1.000	15	ANCHOR manufactured 2026-09-10 for the Quit-panel portrait pair, region 0x96xxxx -- which this ledger had no anchor in at all, which is why 0x140966120 fell back to a thunk 0x4ae0 below it sitting at a different delta. UNIQUE masked-signature match at 43B/26B fixed: the only place in the 1.17 image its shape occurs, so it needs no anchor of its own. measure-1170-anchor-coverage.py --region 0x964000:0x969000 goes from 7 of 102 .pdata entries resolved to 82 of 102 once this row exists	BOTH-ENTRIES	PDATA:0x3a/0x3a
0x140999070	0x14099a210	IDENTICAL-WHOLE	1.000	55	ANCHOR manufactured 2026-09-10 for the Quit-panel portrait pair, region 0x99xxxx -- this ledger had no anchor there either, which is the whole reason map-rvas-1162-to-1170.py answered 0x14099b950 with `no anchor nearby` rather than with a delta to test its 55 candidates against. UNIQUE masked-signature match at 40B/30B fixed. Agrees with the builder pair above at +0x11a0. measure-1170-anchor-coverage.py --region 0x999000:0x99e000 goes from 51 of 115 .pdata entries resolved to 87 of 115 once this row exists	BOTH-ENTRIES	PDATA:0xcb/0xcb
